authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_066267e8d7,-11,-0.57171369,2017-02-12 13:05:49,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-5,-0.30556412,2017-08-04 08:54:08,3.0,11,33
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-05 10:59:28,,-1,9
N,C_ID_f25d1c818f,87,N,1,B,560,M_ID_1fc21f21bb,-12,-0.7253748,2017-01-18 20:19:18,3.0,11,34
Y,C_ID_f25d1c818f,87,N,1,B,683,M_ID_208f683c9f,-1,-0.71399973,2017-12-21 20:06:22,3.0,11,34
Y,C_ID_f25d1c818f,87,N,1,B,528,M_ID_6121e6a41f,-3,-0.68379645,2017-10-28 16:55:47,3.0,11,25
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-5,-0.68995732,2017-08-07 07:23:39,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,769,M_ID_ffcb3573f4,-3,-0.40135813,2017-10-26 19:49:18,3.0,11,32
Y,C_ID_f25d1c818f,87,N,2,C,834,M_ID_fa90130a67,-3,-0.47644561,2017-10-14 19:12:32,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_8f151ed47f,-11,-0.66606516,2017-02-11 17:02:40,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,0,-0.56660468,2018-01-05 09:45:54,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_8f151ed47f,-5,-0.64202274,2017-08-12 19:52:03,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_e75a29b136,-11,-0.70197853,2017-02-11 18:41:21,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_0491ccd14e,-5,-0.31219081,2017-08-11 16:51:35,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,528,M_ID_6121e6a41f,-3,-0.7176061,2017-10-28 17:51:24,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_85a01a34e9,-5,-0.29094332,2017-08-17 10:06:22,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_85a01a34e9,-5,-0.59333684,2017-08-13 11:06:40,3.0,11,33
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-8,-0.70197853,2017-05-03 09:09:08,,-1,8
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.70197853,2017-07-04 21:22:46,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,369,M_ID_48f577e9aa,-1,-0.37890852,2017-12-08 16:33:59,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,630,M_ID_d6a504f139,-3,-0.72887598,2017-10-27 00:00:00,3.0,11,36
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-1,-0.68995732,2017-12-07 09:12:19,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,518,M_ID_27770568eb,-3,-0.4368207,2017-10-10 19:15:10,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_8f151ed47f,-7,-0.61497502,2017-06-17 15:58:34,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_f015c6906e,-5,-0.72286538,2017-08-09 18:52:26,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,528,M_ID_6121e6a41f,-3,-0.67778584,2017-10-28 16:59:57,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-3,-0.51596534,2017-10-13 19:40:21,3.0,11,33
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-09 15:24:17,,-1,9
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.74540514,2017-07-04 21:25:45,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,0,-0.7168698,2018-01-05 09:50:06,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_e75a29b136,-3,-0.55186367,2017-10-26 18:47:21,3.0,11,27
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-8,-0.46660324,2017-05-05 10:09:39,,-1,9
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-10,-0.70197853,2017-03-22 12:39:17,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,273,M_ID_0d6c7aa460,-12,-0.70182826,2017-01-16 19:02:53,3.0,11,20
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-06 18:20:56,,-1,9
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-7,-0.70197853,2017-06-03 08:10:12,,-1,8
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,0,-0.68995732,2018-01-07 10:52:41,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,0,-0.7168698,2018-01-05 09:49:39,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,126,M_ID_88983b0a18,-6,0.38008059,2017-07-07 17:43:39,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,703,M_ID_1fbecc534e,-1,-0.62301421,2017-12-14 15:41:23,3.0,11,29
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-11 11:50:09,,-1,9
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-7,-0.46660324,2017-06-05 10:00:39,,-1,9
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-4,-0.68995732,2017-09-07 22:23:36,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_4b05e5d510,-5,-0.68695201,2017-08-10 14:11:14,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_e75a29b136,-5,-0.58206696,2017-08-18 17:58:22,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,273,M_ID_2a80c45e31,-5,-0.70558489,2017-08-07 15:30:14,3.0,11,20
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-08 11:11:20,,-1,9
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.70197853,2017-07-08 01:22:57,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,367,M_ID_eadef5a95f,-4,-0.38999809,2017-09-19 01:16:03,3.0,11,16
Y,C_ID_f25d1c818f,87,N,1,B,367,M_ID_eadef5a95f,-12,-0.67864235,2017-01-16 15:31:59,3.0,11,16
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-9,-0.46660324,2017-04-05 11:33:19,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-2,-0.7168698,2017-11-06 13:03:50,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,518,M_ID_27770568eb,-3,-0.70050593,2017-10-09 18:27:37,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,248,M_ID_6e604cd87a,-1,-0.73221187,2017-12-19 11:32:57,3.0,11,8
Y,C_ID_f25d1c818f,87,N,1,B,834,M_ID_fa90130a67,-1,-0.43889436,2017-12-14 19:04:30,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,307,M_ID_16ede8ece2,-5,-0.67177524,2017-08-09 18:24:42,3.0,11,19
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_a8a2f7c6ae,-11,-0.6848483,2017-02-19 22:04:34,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,769,M_ID_ffcb3573f4,-1,-0.50651366,2017-12-16 12:17:02,3.0,11,32
Y,C_ID_f25d1c818f,87,N,1,B,307,M_ID_e79f5c8d92,-11,-0.59664268,2017-02-13 13:49:09,3.0,11,19
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-12,-0.70197853,2017-01-15 09:37:26,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,63,M_ID_d7ce2f70fc,-3,-0.71249708,2017-10-11 23:29:48,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,367,M_ID_a995d2dd34,-3,-0.58029383,2017-10-14 15:48:57,3.0,11,16
Y,C_ID_f25d1c818f,87,N,1,B,387,M_ID_4e3453b65e,-11,-0.72031087,2017-02-11 16:06:12,3.0,11,36
Y,C_ID_f25d1c818f,87,N,2,C,529,M_ID_d351ece930,-11,-0.49163741,2017-02-15 22:30:07,3.0,11,20
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.70197853,2017-07-04 21:25:51,,-1,8
Y,C_ID_f25d1c818f,87,N,5,C,298,M_ID_84138411a7,-8,0.86092897,2017-05-04 16:22:05,3.0,11,10
N,C_ID_f25d1c818f,87,N,1,B,307,M_ID_3e6f26357a,-7,-0.70182826,2017-06-27 13:56:07,3.0,11,19
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.70197853,2017-07-03 08:07:48,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_4b05e5d510,-7,-0.65704925,2017-06-20 18:18:18,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,45,M_ID_baeca6f2c3,-4,-0.29014692,2017-09-21 14:22:56,3.0,11,18
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-3,-0.44645269,2017-10-14 11:28:52,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,195,M_ID_3208f46c83,-1,-0.68710228,2017-12-14 19:24:26,3.0,11,34
Y,C_ID_f25d1c818f,87,N,2,C,792,M_ID_53eea3bca5,-11,-0.24351965,2017-02-11 12:54:05,3.0,11,9
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-2,-0.7168698,2017-11-06 11:35:56,3.0,11,25
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-11,-0.70197853,2017-02-15 09:07:14,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,307,M_ID_c59a0c6128,-7,-0.70182826,2017-06-06 17:50:15,3.0,11,19
N,C_ID_f25d1c818f,87,N,1,B,80,M_ID_d112d554f3,-3,-0.65118892,2017-10-28 18:46:54,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_a8a2f7c6ae,-11,-0.67357842,2017-02-15 23:07:35,3.0,11,37
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_45e0428325,-5,-0.72737333,2017-08-13 11:14:13,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-1,-0.7168698,2017-12-06 10:40:53,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_0b8c40f1dc,-5,-0.72887598,2017-08-12 20:29:05,3.0,11,37
Y,C_ID_f25d1c818f,322,N,1,B,631,M_ID_13334d10c2,-6,-0.52151012,2017-07-12 12:23:06,3.0,11,25
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-2,-0.68995732,2017-11-07 13:56:10,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,454,M_ID_b7c0e23fb1,-5,-0.73638924,2017-08-05 13:15:49,3.0,11,39
Y,C_ID_f25d1c818f,87,N,1,B,506,M_ID_77650d9173,-10,-0.67327789,2017-03-04 13:53:32,3.0,11,30
Y,C_ID_f25d1c818f,87,N,1,B,278,M_ID_2548fdcb08,-10,-0.67478054,2017-03-04 20:54:37,3.0,11,37
N,C_ID_f25d1c818f,87,N,2,C,45,M_ID_baeca6f2c3,-6,-0.18643393,2017-07-04 16:21:49,3.0,11,18
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-6,-0.46660324,2017-07-05 10:01:39,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-7,-0.55927174,2017-06-12 10:55:50,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,108,M_ID_0cada6e24e,-7,-0.64771779,2017-06-04 13:22:11,3.0,11,34
Y,C_ID_f25d1c818f,87,N,1,B,273,M_ID_19b9962b1b,-1,-0.55306579,2017-12-14 18:15:20,3.0,11,20
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-3,-0.59354722,2017-10-27 13:29:29,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,2,M_ID_4e3453b65e,-5,-0.66441225,2017-08-19 12:39:56,3.0,11,20
Y,C_ID_f25d1c818f,87,N,1,B,307,M_ID_e79f5c8d92,-11,-0.68680175,2017-02-14 13:26:27,3.0,11,19
Y,C_ID_f25d1c818f,87,N,1,B,690,M_ID_e266ac2f6e,-2,0.43567868,2017-11-12 16:06:53,3.0,11,1
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-12,-0.46660324,2017-01-14 10:53:04,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-12,-0.58263797,2017-01-17 11:35:02,3.0,11,33
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.70197853,2017-07-04 21:28:59,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,278,M_ID_2a26698281,0,-0.72430792,2018-01-15 20:58:21,3.0,11,37
N,C_ID_f25d1c818f,87,N,1,B,813,M_ID_d749c45ea5,-5,-0.51549951,2017-08-22 16:02:54,3.0,11,29
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-10,-0.46660324,2017-03-05 13:31:27,,-1,9
Y,C_ID_f25d1c818f,278,N,1,B,705,M_ID_88292159ca,-12,-0.55079679,2017-01-15 13:08:12,5.0,5,33
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-2,-0.56660468,2017-11-06 11:35:55,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,80,M_ID_f015c6906e,-7,-0.71986007,2017-06-07 18:36:56,3.0,11,37
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.74540514,2017-07-04 21:27:17,,-1,8
Y,C_ID_f25d1c818f,233,N,1,B,80,M_ID_a989370b74,-11,-0.68680175,2017-02-15 21:27:16,1.0,9,37
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_a3ee416a9f,-11,-0.67051301,2017-02-14 11:36:24,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,690,M_ID_bd135e0ffa,-3,-0.52154017,2017-10-14 15:40:04,3.0,11,1
Y,C_ID_f25d1c818f,87,N,1,B,126,M_ID_88983b0a18,-6,0.07955035,2017-07-06 13:16:44,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,884,M_ID_6be50459b4,-6,-0.62677083,2017-07-08 13:26:55,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,419,M_ID_50f9bd1593,-5,-0.7236167,2017-08-22 14:49:28,3.0,11,1
Y,C_ID_f25d1c818f,87,N,1,B,422,M_ID_7796cd1259,-10,-0.50663387,2017-03-04 14:00:32,3.0,11,27
N,C_ID_f25d1c818f,87,N,1,B,690,M_ID_d97f716b51,0,-0.371245,2018-01-15 18:40:40,3.0,11,1
Y,C_ID_f25d1c818f,87,N,1,B,278,M_ID_26e9cfc758,-6,-0.68702715,2017-07-12 21:06:58,3.0,11,37
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-1,-0.43345476,2017-12-05 11:21:18,,-1,9
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-10,-0.70197853,2017-03-31 13:32:50,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_9cbbb5f795,-7,1.30673552,2017-06-03 20:03:22,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,518,M_ID_641dbf98bd,-6,-0.59709347,2017-07-08 13:14:20,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,690,M_ID_d97f716b51,0,-0.44637756,2018-01-15 18:41:06,3.0,11,1
Y,C_ID_f25d1c818f,87,N,2,C,45,M_ID_baeca6f2c3,-6,-0.18643393,2017-07-11 15:34:28,3.0,11,18
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-4,-0.46660324,2017-09-05 13:28:40,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,422,M_ID_9b284e1c5e,-7,-0.70184329,2017-06-03 19:22:24,3.0,11,27
N,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-11,-0.46660324,2017-02-08 10:32:11,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_85a01a34e9,-1,-0.31636818,2017-12-15 19:08:58,3.0,11,33
Y,C_ID_f25d1c818f,87,N,1,B,2,M_ID_4e3453b65e,-1,-0.36111713,2017-12-09 11:57:37,3.0,11,20
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-10,-0.70197853,2017-03-18 12:28:22,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,690,M_ID_bd135e0ffa,-3,-0.52152514,2017-10-09 20:08:15,3.0,11,1
Y,C_ID_f25d1c818f,-1,Y,1,B,792,M_ID_53eea3bca5,-11,-0.46660324,2017-02-09 15:53:00,,-1,9
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-1,-0.7168698,2017-12-06 10:41:04,3.0,11,25
Y,C_ID_f25d1c818f,87,N,4,C,422,M_ID_4518f2ee7d,-4,-0.2542035,2017-09-16 15:34:09,3.0,11,27
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,-2,-0.7168698,2017-11-06 13:07:49,3.0,11,25
Y,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-3,-0.68995732,2017-10-07 10:39:17,,-1,8
Y,C_ID_f25d1c818f,87,N,1,B,734,M_ID_1ce75b8321,0,-0.7168698,2018-01-05 09:47:03,3.0,11,25
Y,C_ID_f25d1c818f,87,N,1,B,683,M_ID_169f15353e,-12,-0.71234682,2017-01-16 12:35:28,3.0,11,34
N,C_ID_f25d1c818f,-1,Y,1,B,661,M_ID_fc7d7969c3,-6,-0.74540514,2017-07-04 21:28:56,,-1,8
N,C_ID_f25d1c818f,87,N,1,B,690,M_ID_d97f716b51,0,-0.32616547,2018-01-15 18:40:04,3.0,11,1
Y,C_ID_f25d1c818f,87,N,1,B,705,M_ID_85a01a34e9,-3,-0.4581884,2017-10-25 12:10:05,3.0,11,33
Y,C_ID_86413a4c84,331,N,2,C,367,M_ID_6c902b51ca,-5,-0.57410291,2017-08-11 16:01:07,1.0,16,16
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_77e2942cd8,-8,-0.71978494,2017-05-27 14:12:02,1.0,16,33
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-6,-0.68680175,2017-07-24 09:52:45,1.0,9,19
Y,C_ID_86413a4c84,19,N,1,B,705,M_ID_b98db225f5,-1,-0.65538131,2017-12-03 07:52:13,1.0,9,33
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-7,-0.67177524,2017-06-28 10:58:50,1.0,9,19
Y,C_ID_86413a4c84,331,N,4,C,434,M_ID_610bd88e5f,-6,0.27489501,2017-07-11 14:50:49,1.0,16,32
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-5,-0.67177524,2017-08-10 07:26:05,1.0,9,19
Y,C_ID_86413a4c84,19,N,2,C,45,M_ID_b7459adc65,-6,-0.6266957,2017-07-13 14:53:17,1.0,9,18
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-4,-0.70010021,2017-09-24 23:12:56,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-5,-0.67177524,2017-08-19 19:40:14,1.0,16,33
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-9,-0.63721426,2017-04-13 11:32:02,1.0,9,19
Y,C_ID_86413a4c84,117,N,1,B,511,M_ID_219071f73c,-9,-0.6266957,2017-04-10 11:14:07,1.0,9,7
Y,C_ID_86413a4c84,69,N,3,C,879,M_ID_00a6ca8a8a,-1,-0.02563523,2017-12-18 14:23:31,1.0,9,29
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_d7fa427ce9,-8,-0.70998766,2017-05-28 13:59:21,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,68,M_ID_7c72640d77,-8,-0.67928849,2017-05-02 14:30:18,1.0,16,27
Y,C_ID_86413a4c84,331,N,1,B,307,M_ID_ea2d7790e6,-1,-0.70182826,2017-12-02 11:50:29,1.0,16,19
Y,C_ID_86413a4c84,117,N,3,C,45,M_ID_e2f9df0612,-10,-0.39603874,2017-03-07 20:46:25,1.0,9,18
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_e70dd75632,-7,-0.67177524,2017-06-17 22:15:53,1.0,9,19
Y,C_ID_86413a4c84,117,N,2,C,45,M_ID_e2f9df0612,-1,-0.54630386,2017-12-05 11:41:05,1.0,9,18
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_179c727d68,-10,-0.68680175,2017-03-02 20:39:53,1.0,9,19
Y,C_ID_86413a4c84,331,N,1,B,834,M_ID_4f7d382437,-3,-0.71084417,2017-10-27 12:35:09,1.0,16,27
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_d7fa427ce9,-5,-0.71315825,2017-08-16 10:24:41,1.0,16,33
Y,C_ID_86413a4c84,117,N,3,C,45,M_ID_e2f9df0612,-7,-0.15636588,2017-06-06 14:41:43,1.0,9,18
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-7,-0.68241401,2017-06-03 18:29:55,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,45,M_ID_93f89c5619,-6,-0.52151012,2017-07-13 15:34:42,1.0,16,18
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_d7fa427ce9,-9,-0.71685477,2017-04-09 15:21:04,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,774,M_ID_a7af5f4303,-10,-0.68680175,2017-03-03 19:48:28,1.0,16,29
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-4,-0.67177524,2017-09-21 12:05:18,1.0,9,19
Y,C_ID_86413a4c84,331,N,1,B,774,M_ID_a7af5f4303,-6,-0.68079114,2017-07-21 16:33:07,1.0,16,29
Y,C_ID_86413a4c84,117,N,10,C,351,M_ID_d968f1a687,-4,0.30494803,2017-09-15 15:43:07,1.0,9,20
Y,C_ID_86413a4c84,331,N,1,B,45,M_ID_93f89c5619,-6,-0.55456844,2017-07-17 17:53:24,1.0,16,18
Y,C_ID_86413a4c84,117,N,2,C,373,M_ID_56624acb00,-12,-0.371245,2017-01-25 14:48:18,1.0,9,18
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-11,-0.69272219,2017-02-10 08:27:21,1.0,9,19
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-8,-0.66417182,2017-05-30 12:11:09,1.0,9,19
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_77e2942cd8,-6,-0.64369069,2017-07-17 11:30:13,1.0,16,33
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-5,-0.67177524,2017-08-16 15:22:28,1.0,9,19
Y,C_ID_86413a4c84,331,N,3,C,434,M_ID_610bd88e5f,-10,-0.32616547,2017-03-03 19:37:26,1.0,16,32
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-5,-0.67176021,2017-08-25 13:29:26,1.0,9,19
Y,C_ID_86413a4c84,19,N,1,B,497,M_ID_4c150395ce,-7,-0.62519305,2017-06-02 18:50:04,1.0,9,27
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-3,-0.65674872,2017-10-05 14:47:53,1.0,9,19
Y,C_ID_86413a4c84,19,N,1,B,683,M_ID_7c5e93af2f,-8,-0.6266957,2017-05-28 16:56:53,1.0,9,34
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-4,-0.71831234,2017-09-21 23:24:39,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,367,M_ID_6c902b51ca,-5,-0.61181945,2017-08-13 10:20:02,1.0,16,16
Y,C_ID_86413a4c84,331,N,1,B,307,M_ID_ea2d7790e6,-3,-0.73188128,2017-10-26 14:05:41,1.0,16,19
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-3,-0.53728796,2017-10-29 11:56:38,1.0,16,33
N,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-5,-0.67177524,2017-08-28 10:29:03,1.0,9,19
Y,C_ID_86413a4c84,117,N,1,B,511,M_ID_219071f73c,-5,-0.62668067,2017-08-31 09:35:01,1.0,9,7
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_d7fa427ce9,-8,-0.69497617,2017-05-28 08:21:03,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,834,M_ID_4f7d382437,-6,-0.6266957,2017-07-29 15:45:09,1.0,16,27
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_c38c50d563,-1,-0.65674872,2017-12-18 09:06:10,1.0,9,19
Y,C_ID_86413a4c84,117,N,3,C,690,M_ID_f640af7533,-4,-0.1428871,2017-09-12 16:27:50,1.0,9,1
Y,C_ID_86413a4c84,69,N,1,B,879,M_ID_00a6ca8a8a,-5,-0.662008,2017-08-20 15:38:38,1.0,9,29
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_946fed86ba,-10,-0.6266957,2017-03-06 15:32:22,1.0,9,19
Y,C_ID_86413a4c84,331,N,1,B,215,M_ID_ca2261910d,-3,-0.70573515,2017-10-27 12:30:59,1.0,16,21
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-5,-0.67177524,2017-08-28 10:49:53,1.0,9,19
Y,C_ID_86413a4c84,331,N,1,B,774,M_ID_a7af5f4303,-8,-0.70182826,2017-05-28 08:32:06,1.0,16,29
N,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-2,-0.6774252,2017-11-15 00:00:00,1.0,16,33
Y,C_ID_86413a4c84,331,N,1,B,307,M_ID_ea2d7790e6,-1,-0.59664268,2017-12-02 11:51:09,1.0,16,19
Y,C_ID_86413a4c84,331,N,2,C,367,M_ID_6c902b51ca,-5,-0.65825138,2017-08-16 17:50:26,1.0,16,16
Y,C_ID_86413a4c84,19,N,1,B,307,M_ID_d23999e7d6,-4,-0.67177524,2017-09-11 13:54:55,1.0,9,19
Y,C_ID_86413a4c84,19,N,2,C,497,M_ID_4c150395ce,-7,-0.58762677,2017-06-06 10:56:19,1.0,9,27
Y,C_ID_86413a4c84,117,N,1,B,511,M_ID_219071f73c,-4,-0.67176021,2017-09-03 15:12:54,1.0,9,7
Y,C_ID_86413a4c84,331,N,1,B,705,M_ID_04a56992b8,-4,-0.70031058,2017-09-17 15:16:47,1.0,16,33
